#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 10 23 04 10 149  7.0  8.4 99.00 99.00 99.00 999 1014.7  27.2  27.4  23.4 99.0 99.00
2021 10 23 04 20 149  7.0  8.4 99.00 99.00 99.00 999 1014.8  27.3  27.3  23.3 99.0 99.00
2021 10 23 04 30 145  6.8  8.2 99.00 99.00 99.00 999 1014.6  27.3  27.4  23.7 99.0 99.00
2021 10 23 04 40 142  7.1  8.4  0.72  7.14  3.83  93 1014.6  27.2  27.3  23.3 99.0 99.00
2021 10 23 04 50 141  6.9  8.0 99.00 99.00 99.00 999 1014.6  27.3  27.3  23.6 99.0 99.00
2021 10 23 05 00 145  6.8  8.2 99.00 99.00 99.00 999 1014.5  27.2  27.3  23.6 99.0 99.00
2021 10 23 05 10 148  6.5  7.9 99.00 99.00 99.00 999 1014.4  27.2  27.3  23.7 99.0 99.00
2021 10 23 05 20 147  7.1  8.4 99.00 99.00 99.00 999 1014.4  27.1  27.2  23.5 99.0 99.00
2021 10 23 05 30 149  7.4  8.9 99.00 99.00 99.00 999 1014.3  27.1  27.2  23.5 99.0 99.00
2021 10 23 05 40 151  7.2  8.5  0.75  7.69  3.80  87 1014.1  27.1  27.2  23.5 99.0 99.00
2021 10 23 05 50 151  7.3  8.7 99.00 99.00 99.00 999 1014.0  27.1  27.2  23.5 99.0 99.00
2021 10 23 06 00 153  7.2  8.5 99.00 99.00 99.00 999 1013.8  27.1  27.2  23.3 99.0 99.00
2021 10 23 06 10 155  7.0  8.5 99.00 99.00 99.00 999 1013.8  27.1  27.2  23.3 99.0 99.00
2021 10 23 06 20 155  6.7  7.7 99.00 99.00 99.00 999 1013.5  27.1  27.2  23.2 99.0 99.00
2021 10 23 06 30 145  6.8  8.1 99.00 99.00 99.00 999 1013.2  27.1  27.2  23.2 99.0 99.00
2021 10 23 06 40 140  6.8  8.0  0.78  6.67  3.84  81 1013.0  27.1  27.2  23.3 99.0 99.00
2021 10 23 06 50 143  7.0  8.1 99.00 99.00 99.00 999 1012.7  27.0  27.2  23.3 99.0 99.00
2021 10 23 07 00 141  6.9  8.2 99.00 99.00 99.00 999 1012.7  27.0  27.2  23.5 99.0 99.00
2021 10 23 07 10 137  7.1  8.7 99.00 99.00 99.00 999 1012.6  27.0  27.2  23.8 99.0 99.00
2021 10 23 07 20 138  8.1  9.6 99.00 99.00 99.00 999 1012.6  26.9  27.2  23.5 99.0 99.00
2021 10 23 07 30 138  8.0  9.5 99.00 99.00 99.00 999 1012.5  27.0  27.2  23.7 99.0 99.00
2021 10 23 07 40 141  7.9  9.6  0.78  4.00  3.70  92 1012.4  27.0  27.1  23.8 99.0 99.00
2021 10 23 07 50 140  7.8  9.8 99.00 99.00 99.00 999 1012.5  27.0  27.2  23.9 99.0 99.00
2021 10 23 08 00 137  7.7  9.2 99.00 99.00 99.00 999 1012.3  26.9  27.1  23.8 99.0 99.00
2021 10 23 08 10 137  7.5  9.1 99.00 99.00 99.00 999 1012.2  27.0  27.1  23.7 99.0 99.00
2021 10 23 08 20 138  7.9  9.8 99.00 99.00 99.00 999 1012.0  27.0  27.1  23.7 99.0 99.00
2021 10 23 08 30 137  7.5  9.0 99.00 99.00 99.00 999 1012.1  27.0  27.1  23.8 99.0 99.00
2021 10 23 08 40 144  7.7  9.1  0.89  4.00  3.99 111 1012.2  27.0  27.1  23.8 99.0 99.00
2021 10 23 08 50 145  7.3  9.4 99.00 99.00 99.00 999 1012.2  27.0  27.1  24.0 99.0 99.00
2021 10 23 09 00 145  7.3  9.0 99.00 99.00 99.00 999 1012.2  26.9  27.1  23.2 99.0 99.00
2021 10 23 09 10 145  6.8  8.2 99.00 99.00 99.00 999 1012.4  27.2  27.1  23.1 99.0 99.00
2021 10 23 09 20 150  6.7  8.2 99.00 99.00 99.00 999 1012.5  27.2  27.1  23.2 99.0 99.00
2021 10 23 09 30 149  6.8  8.7 99.00 99.00 99.00 999 1012.5  27.2  27.1  23.3 99.0 99.00
2021 10 23 09 40 147  6.8  8.2  0.92  4.17  3.89 127 1012.5  27.2  27.1  23.4 99.0 99.00
2021 10 23 09 50 149  6.6  8.2 99.00 99.00 99.00 999 1012.4  27.1  27.2  23.2 99.0 99.00
2021 10 23 10 00 157  6.1  7.5 99.00 99.00 99.00 999 1012.2  27.2  27.1  23.5 99.0 99.00
2021 10 23 10 10 159  6.0  6.8 99.00 99.00 99.00 999 1012.2  27.1  27.1  23.3 99.0 99.00
2021 10 23 10 20 160  6.2  7.3 99.00 99.00 99.00 999 1012.2  27.2  27.2  23.5 99.0 99.00
2021 10 23 10 30 157  6.6  8.2 99.00 99.00 99.00 999 1012.1  27.1  27.2  23.4 99.0 99.00
2021 10 23 10 40 154  5.6  6.8  0.86  4.35  3.93 118 1012.1  27.2  27.2  23.6 99.0 99.00
2021 10 23 10 50 149  5.3  6.8 99.00 99.00 99.00 999 1012.1  27.1  27.2  23.6 99.0 99.00
2021 10 23 11 00 147  5.4  6.3 99.00 99.00 99.00 999 1012.2  27.1  27.2  23.5 99.0 99.00
2021 10 23 11 10 141  4.9  5.8 99.00 99.00 99.00 999 1012.2  27.2  27.2  23.6 99.0 99.00
2021 10 23 11 20 143  4.9  6.2 99.00 99.00 99.00 999 1012.2  27.2  27.2  23.6 99.0 99.00
2021 10 23 11 30 143  6.0  7.4 99.00 99.00 99.00 999 1012.2  27.2  27.1  23.5 99.0 99.00
2021 10 23 11 40 142  5.7  6.9  0.90  4.76  4.18 123 1012.3  27.2  27.2  23.6 99.0 99.00
2021 10 23 11 50 140  6.3  7.8 99.00 99.00 99.00 999 1012.5  27.2  27.2  23.8 99.0 99.00
2021 10 23 12 00 146  5.8  7.4 99.00 99.00 99.00 999 1012.5  27.0  27.2  23.6 99.0 99.00
2021 10 23 12 10 143  4.9 10.8 99.00 99.00 99.00 999 1012.5  26.9  27.2  23.6 99.0 99.00
2021 10 23 12 20 209  6.4  9.2 99.00 99.00 99.00 999 1012.5  26.1  27.2  21.7 99.0 99.00
2021 10 23 12 30 160  4.6  7.6 99.00 99.00 99.00 999 1012.9  26.2  27.2  22.5 99.0 99.00
2021 10 23 12 40 141  6.7 10.3  1.03  4.35  4.13 128 1012.7  25.1  27.2  20.4 99.0 99.00
2021 10 23 12 50 118  6.3  8.4 99.00 99.00 99.00 999 1012.6  24.9  27.3  19.6 99.0 99.00
2021 10 23 13 00 111  4.6  6.8 99.00 99.00 99.00 999 1012.6  25.6  27.3  18.8 99.0 99.00
2021 10 23 13 10 133  4.9  6.6 99.00 99.00 99.00 999 1012.8  25.7  27.3  18.3 99.0 99.00
2021 10 23 13 20 145  2.8  4.5 99.00 99.00 99.00 999 1012.7  26.2  27.3  19.1 99.0 99.00
2021 10 23 13 30 111  2.8  3.5 99.00 99.00 99.00 999 1012.6  26.0  27.3  18.7 99.0 99.00
2021 10 23 13 40 102  3.7  4.5  0.88  4.55  4.18 130 1012.6  25.8  27.2  19.5 99.0 99.00
2021 10 23 13 50 110  2.6  4.1 99.00 99.00 99.00 999 1012.6  25.9  27.3  19.9 99.0 99.00
2021 10 23 14 00 121  2.1  3.0 99.00 99.00 99.00 999 1012.7  26.3  27.3  21.2 99.0 99.00
2021 10 23 14 10 148  2.6  3.4 99.00 99.00 99.00 999 1012.8  26.3  27.3  21.4 99.0 99.00
2021 10 23 14 20 166  2.8  3.5 99.00 99.00 99.00 999 1013.0  26.4  27.4  21.5 99.0 99.00
2021 10 23 14 30 159  2.7  3.4 99.00 99.00 99.00 999 1013.2  26.6  27.4  21.8 99.0 99.00
2021 10 23 14 40 166  3.0  3.9  0.99  4.76  4.46 135 1013.4  26.9  27.3  22.3 99.0 99.00
2021 10 23 14 50 179  3.6  4.4 99.00 99.00 99.00 999 1013.4  27.0  27.3  23.0 99.0 99.00
2021 10 23 15 00 182  4.0  5.3 99.00 99.00 99.00 999 1013.5  26.9  27.4  23.1 99.0 99.00
2021 10 23 15 10 187  4.3  5.1 99.00 99.00 99.00 999 1013.4  26.8  27.4  23.2 99.0 99.00
2021 10 23 15 20 192  4.4  5.1 99.00 99.00 99.00 999 1013.5  26.7  27.4  23.2 99.0 99.00
2021 10 23 15 30 195  4.3  5.3 99.00 99.00 99.00 999 1013.5  26.8  27.4  23.4 99.0 99.00
2021 10 23 15 40 187  4.5  5.5  0.95  5.26  4.61 135 1013.7  26.8  27.5  23.5 99.0 99.00
2021 10 23 15 50 162  4.0  5.3 99.00 99.00 99.00 999 1014.1  26.7  27.5  23.3 99.0 99.00
2021 10 23 16 00  92  7.3 10.5 99.00 99.00 99.00 999 1013.9  25.4  27.5  21.3 99.0 99.00
2021 10 23 16 10  90  8.3 10.0 99.00 99.00 99.00 999 1013.8  24.7  27.5  21.5 99.0 99.00
2021 10 23 16 20  81  7.2  8.9 99.00 99.00 99.00 999 1013.4  24.8  27.5  21.3 99.0 99.00
2021 10 23 16 30  84  6.6  8.1 99.00 99.00 99.00 999 1013.2  24.7  27.5  21.6 99.0 99.00
2021 10 23 16 40  83  6.8  9.1  1.01  5.00  4.23 133 1013.3  24.6  27.6  21.7 99.0 99.00
2021 10 23 16 50  89  6.6  8.0 99.00 99.00 99.00 999 1013.4  24.7  27.5  21.1 99.0 99.00
2021 10 23 17 00 112  6.5  8.4 99.00 99.00 99.00 999 1013.2  25.1  27.6  21.8 99.0 99.00
2021 10 23 17 10  98  7.3  9.9 99.00 99.00 99.00 999 1013.1  24.8  27.6  21.9 99.0 99.00
2021 10 23 17 20 107  8.7 11.3 99.00 99.00 99.00 999 1013.3  24.9  27.6  21.3 99.0 99.00
2021 10 23 17 30 111  9.0 11.6 99.00 99.00 99.00 999 1013.3  25.1  27.6  21.0 99.0 99.00
2021 10 23 17 40 123  8.4 10.0  0.95  5.26  4.24 121 1013.4  25.1  27.6  21.8 99.0 99.00
2021 10 23 17 50 129  7.8  9.4 99.00 99.00 99.00 999 1013.5  24.8  27.6  21.6 99.0 99.00
2021 10 23 18 00 112  4.8  7.3 99.00 99.00 99.00 999 1013.3  24.5  27.6  21.9 99.0 99.00
2021 10 23 18 10  89  6.1  8.2 99.00 99.00 99.00 999 1013.0  24.6  27.5  22.2 99.0 99.00
2021 10 23 18 20  94  5.6  7.9 99.00 99.00 99.00 999 1012.8  24.8  27.5  21.9 99.0 99.00
2021 10 23 18 30  83  5.0  6.3 99.00 99.00 99.00 999 1012.7  24.9  27.5  21.8 99.0 99.00
2021 10 23 18 40 101  5.4  7.1  0.94  5.00  4.28 114 1012.7  25.0  27.5  21.8 99.0 99.00
2021 10 23 18 50 104  5.9  7.8 99.00 99.00 99.00 999 1012.4  25.3  27.6  21.9 99.0 99.00
2021 10 23 19 00 125  6.4  8.1 99.00 99.00 99.00 999 1012.1  25.5  27.6  22.0 99.0 99.00
2021 10 23 19 10 117  5.3  6.9 99.00 99.00 99.00 999 1011.7  25.4  27.6  21.9 99.0 99.00
2021 10 23 19 20 110  4.8  6.2 99.00 99.00 99.00 999 1011.4  25.7  27.6  21.5 99.0 99.00
2021 10 23 19 30 106  4.9  6.0 99.00 99.00 99.00 999 1011.2  25.8  27.6  21.7 99.0 99.00
2021 10 23 19 40  89  4.8  5.8  0.85  5.56  4.40 118 1011.1  25.7  27.6  21.7 99.0 99.00
2021 10 23 19 50  98  5.6  6.8 99.00 99.00 99.00 999 1010.9  26.0  27.6  21.9 99.0 99.00
2021 10 23 20 00  95  5.0  6.4 99.00 99.00 99.00 999 1010.7  25.9  27.6  22.1 99.0 99.00
2021 10 23 20 10  84  5.1  6.3 99.00 99.00 99.00 999 1010.6  25.6  27.6  22.4 99.0 99.00
2021 10 23 20 20  94  4.9  5.9 99.00 99.00 99.00 999 1010.4  25.5  27.6  21.9 99.0 99.00
2021 10 23 20 30  95  4.7  5.8 99.00 99.00 99.00 999 1010.4  25.6  27.6  21.9 99.0 99.00
2021 10 23 20 40  96  4.1  5.1  0.91  5.00  4.30 122 1010.3  25.7  27.6  22.0 99.0 99.00
2021 10 23 20 50 106  3.5  4.5 99.00 99.00 99.00 999 1010.3  25.8  27.6  22.1 99.0 99.00
2021 10 23 21 00 106  3.4  4.3 99.00 99.00 99.00 999 1010.4  26.0  27.6  22.2 99.0 99.00
2021 10 23 21 10  96  3.7  4.7 99.00 99.00 99.00 999 1010.3  26.1  27.6  22.4 99.0 99.00
2021 10 23 21 20  90  3.2  4.1 99.00 99.00 99.00 999 1010.2  26.1  27.6  22.4 99.0 99.00
2021 10 23 21 30  83  3.2  4.3 99.00 99.00 99.00 999 1010.1  26.2  27.6  22.5 99.0 99.00
2021 10 23 21 40  93  2.8  3.9  0.90  5.00  4.45  96 1010.0  26.2  27.6  22.5 99.0 99.00
2021 10 23 21 50 101  3.3  4.3 99.00 99.00 99.00 999 1010.0  26.3  27.6  22.7 99.0 99.00
2021 10 23 22 00 104  3.7  4.4 99.00 99.00 99.00 999 1009.8  26.3  27.6  22.8 99.0 99.00
2021 10 23 22 10 103  3.8  4.7 99.00 99.00 99.00 999 1009.7  26.4  27.6  23.1 99.0 99.00
2021 10 23 22 20 100  4.5  5.5 99.00 99.00 99.00 999 1009.7  26.4  27.6  23.2 99.0 99.00
2021 10 23 22 30  99  6.0  7.3 99.00 99.00 99.00 999 1009.7  26.4  27.6  23.4 99.0 99.00
2021 10 23 22 40 100  5.3  6.5  0.86  5.00  4.50 105 1009.6  26.2  27.6  23.5 99.0 99.00
2021 10 23 22 50 106  5.2  6.6 99.00 99.00 99.00 999 1009.6  26.2  27.6  23.6 99.0 99.00
2021 10 23 23 00 122  6.0  7.3 99.00 99.00 99.00 999 1009.5  26.3  27.6  23.9 99.0 99.00
2021 10 23 23 10 126  6.4  7.9 99.00 99.00 99.00 999 1009.4  26.3  27.6  24.3 99.0 99.00
2021 10 23 23 20 127  7.8 10.4 99.00 99.00 99.00 999 1009.5  26.2  27.6  23.4 99.0 99.00
2021 10 23 23 30 131  6.4  7.9 99.00 99.00 99.00 999 1009.3  26.3  27.6  23.0 99.0 99.00
2021 10 23 23 40 129  6.4  8.1  0.85  5.56  4.27 108 1009.3  26.1  27.6  23.5 99.0 99.00
2021 10 23 23 50 128  6.2  7.5 99.00 99.00 99.00 999 1009.3  26.1  27.6  23.5 99.0 99.00
2021 10 24 00 00 134  6.5  8.4 99.00 99.00 99.00 999 1009.4  26.2  27.6  23.4 99.0 99.00
2021 10 24 00 10 130  6.2  7.5 99.00 99.00 99.00 999 1009.7  26.3  27.5  23.2 99.0 99.00
2021 10 24 00 20 125  6.7  8.2 99.00 99.00 99.00 999 1009.6  26.6  27.5  23.3 99.0 99.00
2021 10 24 00 30 123  6.9  8.2 99.00 99.00 99.00 999 1009.7  26.7  27.5  23.1 99.0 99.00
2021 10 24 00 40 123  6.8  8.2  0.95  5.00  4.27 102 1009.7  26.7  27.5  23.2 99.0 99.00
2021 10 24 00 50 114  7.2  8.9 99.00 99.00 99.00 999 1009.7  26.7  27.5  23.2 99.0 99.00
2021 10 24 01 00 104  7.8  9.5 99.00 99.00 99.00 999 1009.9  26.7  27.5  23.5 99.0 99.00
2021 10 24 01 10 102  8.3 10.1 99.00 99.00 99.00 999 1010.0  26.3  27.5  23.7 99.0 99.00
2021 10 24 01 20 109  8.4  9.7 99.00 99.00 99.00 999 1010.1  26.2  27.5  23.6 99.0 99.00
2021 10 24 01 30 112  8.0  9.4 99.00 99.00 99.00 999 1010.1  26.3  27.5  23.5 99.0 99.00
2021 10 24 01 40 106  8.3  9.7  1.20  5.56  4.30 111 1010.0  26.5  27.5  23.7 99.0 99.00
2021 10 24 01 50 105  8.1 10.2 99.00 99.00 99.00 999 1010.0  26.6  27.5  23.6 99.0 99.00
2021 10 24 02 00 108  8.5 10.2 99.00 99.00 99.00 999 1010.0  26.7  27.5  23.5 99.0 99.00
2021 10 24 02 10 112  8.3 10.3 99.00 99.00 99.00 999 1010.0  26.7  27.5  24.1 99.0 99.00
2021 10 24 02 20 110  8.3 10.2 99.00 99.00 99.00 999 1009.9  26.6  27.5  24.4 99.0 99.00
2021 10 24 02 30 118  8.2 10.2 99.00 99.00 99.00 999 1009.9  26.5  27.5  24.2 99.0 99.00
2021 10 24 02 40 119  8.8 11.1  1.28  5.56  4.31 103 1009.8  26.6  27.5  24.0 99.0 99.00
2021 10 24 02 50 118  9.7 11.8 99.00 99.00 99.00 999 1009.9  26.5  27.5  23.9 99.0 99.00
2021 10 24 03 00 121  9.5 11.6 99.00 99.00 99.00 999 1009.9  26.3  27.5  23.9 99.0 99.00
2021 10 24 03 10 122  9.0 11.1 99.00 99.00 99.00 999 1009.9  26.2  27.5  23.8 99.0 99.00
2021 10 24 03 20 124  8.9 10.5 99.00 99.00 99.00 999 1009.9  26.3  27.5  24.0 99.0 99.00
2021 10 24 03 30 121  9.0 10.7 99.00 99.00 99.00 999 1010.0  26.3  27.5  24.0 99.0 99.00
2021 10 24 03 40 128  8.9 10.8  1.34  5.88  4.46 116 1010.1  26.2  27.5  23.8 99.0 99.00
2021 10 24 03 50 132  9.0 10.6 99.00 99.00 99.00 999 1010.2  26.2  27.5  23.5 99.0 99.00
2021 10 24 04 00 133  8.9 10.7 99.00 99.00 99.00 999 1010.2  26.2  27.5  23.9 99.0 99.00
2021 10 24 04 10 128  8.5 10.2 99.00 99.00 99.00 999 1010.2  26.1  27.6  23.9 99.0 99.00
2021 10 24 04 20 136  8.7 10.2 99.00 99.00 99.00 999 1010.2  26.1  27.5  23.9 99.0 99.00
2021 10 24 04 30 133  8.8 10.4 99.00 99.00 99.00 999 1010.3  26.1  27.5  24.0 99.0 99.00
2021 10 24 04 40 134  9.1 11.2  1.46  5.56  4.53 114 1010.2  26.1  27.6  23.9 99.0 99.00
2021 10 24 04 50 136  9.2 10.8 99.00 99.00 99.00 999 1010.0  26.3  27.6  24.2 99.0 99.00
2021 10 24 05 00 137  9.1 11.0 99.00 99.00 99.00 999 1010.0  26.4  27.6  24.2 99.0 99.00
2021 10 24 05 10 139  8.7 10.6 99.00 99.00 99.00 999 1009.9  26.5  27.6  24.4 99.0 99.00
2021 10 24 05 20 143  8.6 10.5 99.00 99.00 99.00 999 1010.0  26.6  27.6  24.6 99.0 99.00
2021 10 24 05 30 143  8.8 10.5 99.00 99.00 99.00 999 1010.0  26.6  27.6  24.6 99.0 99.00
2021 10 24 05 40 148  8.1 10.3  1.64  6.25  4.71 111 1010.0  26.6  27.6  24.6 99.0 99.00
2021 10 24 05 50 144  7.6  9.1 99.00 99.00 99.00 999 1010.0  26.7  27.6  24.7 99.0 99.00
2021 10 24 06 00 145  7.6  9.1 99.00 99.00 99.00 999 1010.0  26.7  27.6  24.6 99.0 99.00
2021 10 24 06 10 148  7.4  9.0 99.00 99.00 99.00 999 1010.0  26.6  27.5  24.4 99.0 99.00
2021 10 24 06 20 155  6.9  8.5 99.00 99.00 99.00 999 1010.0  26.7  27.6  24.3 99.0 99.00
2021 10 24 06 30 155  7.1  9.2 99.00 99.00 99.00 999 1010.0  26.8  27.6  24.4 99.0 99.00
2021 10 24 06 40 153  6.5  8.2  1.65  7.14  5.04 104 1009.9  26.6  27.5  24.4 99.0 99.00
2021 10 24 06 50 157  6.3  7.9 99.00 99.00 99.00 999 1010.0  26.6  27.6  24.4 99.0 99.00
2021 10 24 07 00 155  5.5  6.6 99.00 99.00 99.00 999 1009.8  26.7  27.6  24.5 99.0 99.00
2021 10 24 07 10 154  5.1  6.1 99.00 99.00 99.00 999 1009.7  26.7  27.6  24.5 99.0 99.00
2021 10 24 07 20 149  5.4  6.6 99.00 99.00 99.00 999 1009.8  26.8  27.5  24.8 99.0 99.00
2021 10 24 07 30 147  5.6  6.7 99.00 99.00 99.00 999 1009.7  26.7  27.5  24.7 99.0 99.00
2021 10 24 07 40 146  5.4  6.6  1.61  6.67  5.31 112 1009.7  26.6  27.5  24.6 99.0 99.00
2021 10 24 07 50 148  5.8  7.1 99.00 99.00 99.00 999 1009.6  26.6  27.5  24.6 99.0 99.00
2021 10 24 08 00 150  5.6  6.8 99.00 99.00 99.00 999 1009.5  26.7  27.5  24.7 99.0 99.00
2021 10 24 08 10 156  5.4  6.5 99.00 99.00 99.00 999 1009.5  26.7  27.5  24.7 99.0 99.00
2021 10 24 08 20 161  4.9  6.1 99.00 99.00 99.00 999 1009.4  26.8  27.5  24.8 99.0 99.00
2021 10 24 08 30 154  5.3  6.4 99.00 99.00 99.00 999 1009.4  26.8  27.5  24.8 99.0 99.00
2021 10 24 08 40 157  5.4  6.6  1.48  6.67  5.39 105 1009.3  26.8  27.5  24.7 99.0 99.00
2021 10 24 08 50 159  5.2  6.2 99.00 99.00 99.00 999 1009.3  26.8  27.5  24.7 99.0 99.00
2021 10 24 09 00 159  4.8  6.5 99.00 99.00 99.00 999 1009.3  26.8  27.5  24.8 99.0 99.00
2021 10 24 09 10 159  5.1  6.3 99.00 99.00 99.00 999 1009.2  26.8  27.5  24.8 99.0 99.00
2021 10 24 09 20 154  4.6  6.1 99.00 99.00 99.00 999 1009.2  26.9  27.5  24.9 99.0 99.00
2021 10 24 09 30 160  4.8  6.7 99.00 99.00 99.00 999 1009.1  26.9  27.5  24.8 99.0 99.00
2021 10 24 09 40 162  5.2  6.4  1.47  6.67  5.37  97 1009.1  26.9  27.5  24.9 99.0 99.00
2021 10 24 09 50 174  4.8  6.0 99.00 99.00 99.00 999 1009.1  26.9  27.5  24.9 99.0 99.00
2021 10 24 10 00 182  4.5  5.6 99.00 99.00 99.00 999 1009.1  26.9  27.5  24.8 99.0 99.00
2021 10 24 10 10 181  4.6  5.6 99.00 99.00 99.00 999 1009.2  27.0  27.5  24.7 99.0 99.00
2021 10 24 10 20 174  4.9  6.1 99.00 99.00 99.00 999 1009.1  26.9  27.5  24.3 99.0 99.00
2021 10 24 10 30 176  4.8  5.8 99.00 99.00 99.00 999 1009.1  27.0  27.5  24.4 99.0 99.00
2021 10 24 10 40 182  4.5  5.3  1.44  6.67  5.39  98 1009.2  27.0  27.4  24.4 99.0 99.00
2021 10 24 10 50 179  3.9  5.0 99.00 99.00 99.00 999 1009.2  27.0  27.5  24.6 99.0 99.00
2021 10 24 11 00 180  4.0  5.1 99.00 99.00 99.00 999 1009.2  26.9  27.5  24.4 99.0 99.00
2021 10 24 11 10 177  3.5  4.8 99.00 99.00 99.00 999 1009.2  26.9  27.4  24.4 99.0 99.00
2021 10 24 11 20 166  3.8  4.8 99.00 99.00 99.00 999 1009.2  26.9  27.4  24.5 99.0 99.00
2021 10 24 11 30 168  3.9  4.8 99.00 99.00 99.00 999 1009.3  26.9  27.4  24.5 99.0 99.00
2021 10 24 11 40 163  4.4  5.2  1.22  7.14  5.28  98 1009.3  27.0  27.4  24.6 99.0 99.00
2021 10 24 11 50 161  4.4  5.4 99.00 99.00 99.00 999 1009.4  27.0  27.4  24.7 99.0 99.00
2021 10 24 12 00 160  4.9  5.9 99.00 99.00 99.00 999 1009.3  27.0  27.4  24.8 99.0 99.00
2021 10 24 12 10 166  5.6  6.9 99.00 99.00 99.00 999 1009.3  27.0  27.4  24.8 99.0 99.00
2021 10 24 12 20 169  5.6  6.8 99.00 99.00 99.00 999 1009.4  26.9  27.4  24.6 99.0 99.00
2021 10 24 12 30 178  5.6  6.6 99.00 99.00 99.00 999 1009.4  26.9  27.5  24.6 99.0 99.00
2021 10 24 12 40 178  5.8  6.8  1.13  7.14  5.09  98 1009.4  26.9  27.5  24.6 99.0 99.00
2021 10 24 12 50 181  5.7  6.7 99.00 99.00 99.00 999 1009.5  26.9  27.5  24.6 99.0 99.00
2021 10 24 13 00 180  5.6  6.7 99.00 99.00 99.00 999 1009.5  27.0  27.5  24.7 99.0 99.00
2021 10 24 13 10 175  5.2  6.4 99.00 99.00 99.00 999 1009.7  27.0  27.5  24.7 99.0 99.00
2021 10 24 13 20 176  5.3  6.6 99.00 99.00 99.00 999 1009.8  27.0 999.0  24.6 99.0 99.00
2021 10 24 13 30 175  5.3  6.4 99.00 99.00 99.00 999 1010.0  27.0  27.5  24.5 99.0 99.00
2021 10 24 13 40 172  4.8  6.0  1.13  6.67  5.32 104 1010.1  27.1  27.5  24.6 99.0 99.00
2021 10 24 13 50 164  4.8  5.9 99.00 99.00 99.00 999 1010.2  27.2  27.5  24.7 99.0 99.00
2021 10 24 14 00 166  5.2  6.4 99.00 99.00 99.00 999 1010.2  27.1  27.5  24.4 99.0 99.00
2021 10 24 14 10 169  5.2  6.4 99.00 99.00 99.00 999 1010.4  27.2  27.6  24.4 99.0 99.00
2021 10 24 14 20 170  5.1  6.4 99.00 99.00 99.00 999 1010.5  27.3  27.6  24.5 99.0 99.00
2021 10 24 14 30 170  5.5  6.3 99.00 99.00 99.00 999 1010.5  27.2  27.6  24.3 99.0 99.00
2021 10 24 14 40 171  5.0  6.1  1.21  7.14  5.35 102 1010.7  27.3  27.6  24.6 99.0 99.00
2021 10 24 14 50 175  4.8  5.8 99.00 99.00 99.00 999 1010.9  27.3  27.6  24.5 99.0 99.00
2021 10 24 15 00 175  4.6  5.8 99.00 99.00 99.00 999 1010.9  27.3  27.6  24.5 99.0 99.00
2021 10 24 15 10 171  4.2  5.6 99.00 99.00 99.00 999 1011.0  27.4  27.6  24.6 99.0 99.00
2021 10 24 15 20 165  4.2  5.3 99.00 99.00 99.00 999 1011.0  27.3  27.6  24.4 99.0 99.00
2021 10 24 15 30 165  4.2  5.1 99.00 99.00 99.00 999 1011.1  27.4  27.6  24.5 99.0 99.00
2021 10 24 15 40 165  4.2  5.3  1.20  6.67  5.44 102 1011.1  27.4  27.6  24.5 99.0 99.00
2021 10 24 15 50 169  4.0  5.0 99.00 99.00 99.00 999 1011.1  27.4  27.6  24.6 99.0 99.00
2021 10 24 16 00 170  3.6  4.5 99.00 99.00 99.00 999 1011.2  27.4  27.6  24.6 99.0 99.00
2021 10 24 16 10 166  3.7  4.9 99.00 99.00 99.00 999 1011.2  27.4  27.7  24.6 99.0 99.00
2021 10 24 16 20 163  4.2  5.2 99.00 99.00 99.00 999 1011.3  27.3  27.7  24.4 99.0 99.00
2021 10 24 16 30 165  3.7  4.6 99.00 99.00 99.00 999 1011.3  27.4  27.7  24.6 99.0 99.00
2021 10 24 16 40 165  3.7  4.5  1.14  7.14  5.35 102 1011.1  27.4  27.7  24.5 99.0 99.00
2021 10 24 16 50 169  3.5  4.3 99.00 99.00 99.00 999 1011.1  27.4  27.7  24.4 99.0 99.00
2021 10 24 17 00 172  3.7  4.6 99.00 99.00 99.00 999 1011.0  27.4  27.7  24.4 99.0 99.00
2021 10 24 17 10 159  3.5  4.3 99.00 99.00 99.00 999 1011.1  27.5  27.7  24.6 99.0 99.00
2021 10 24 17 20 151  3.3  4.3 99.00 99.00 99.00 999 1011.0  27.5  27.8  24.6 99.0 99.00
2021 10 24 17 30 158  3.3  4.7 99.00 99.00 99.00 999 1011.0  27.5  27.8  24.6 99.0 99.00
2021 10 24 17 40 156  2.9  3.9  1.07  7.14  5.38 100 1011.1  27.5  27.8  24.5 99.0 99.00
2021 10 24 17 50 151  2.4  3.2 99.00 99.00 99.00 999 1011.0  27.6  27.8  24.7 99.0 99.00
2021 10 24 18 00 146  2.3  3.3 99.00 99.00 99.00 999 1010.8  27.6  27.8  24.6 99.0 99.00
2021 10 24 18 10 135  2.2  3.2 99.00 99.00 99.00 999 1010.8  27.6  27.8  24.6 99.0 99.00
2021 10 24 18 20 141  1.9  2.9 99.00 99.00 99.00 999 1010.6  27.6  27.8  24.6 99.0 99.00
2021 10 24 18 30 139  1.5  2.1 99.00 99.00 99.00 999 1010.4  27.6  27.8  24.6 99.0 99.00
